problem,optimizer,run_idx,optimality_gap
Laske,fides,1,99.18138522522679
Laske,fides,1,35342848.78875262
Laske,fides,1,58.84738460550466
Laske,fides,1,32527291.635348704
Laske,fides,1,127.37026847432668
Laske,fides,1,51.46002466148792
Laske,fides,1,86.79985071247836
Laske,fides,1,328821.05330515455
Laske,fides,1,105.84711729322237
Laske,fides,1,110.23573036308295
Laske,fides,1,64.5677012737811
Laske,fides,1,159.8541415375795
Laske,fides,1,121.52481882585693
Laske,fides,1,7.178577555808374
Laske,fides,1,110.97719335690851
Laske,fides,1,9161397.76977034
Laske,fides,1,4.889744218417036e-07
Laske,fides,1,58.84786917177706
Laske,fides,1,109.54876446103816
Laske,fides,1,115.96915000313442
Laske,fides,1,61.04314539503861
Laske,fides,1,94.39792388572221
Laske,fides,1,112.07814472592747
Laske,fides,1,19897.80641662381
Laske,fides,1,93.62026110083525
Laske,fides,1,99.18148813040784
Laske,fides,1,99.17876928476966
Laske,fides,1,115.8504473620983
Laske,fides,1,27.035580065136458
Laske,fides,1,27.035580173716482
Laske,fides,1,57.34726797589707
Laske,fides,1,83.50695594010881
Laske,fides,1,96.54863988547885
Laske,fides,1,33.67187077430242
Laske,fides,1,83.12875325576971
Laske,fides,1,116.21291985819164
Laske,fides,1,7.267520345521916e-07
Laske,fides,1,121.52482802411089
Laske,fides,1,138.85108806003632
Laske,fides,1,96.51844784545057
Laske,fides,1,141.80802721245118
Laske,fides,1,103.497444871693
Laske,fides,1,23.321013768423313
Laske,fides,1,49.9122659606864
Laske,fides,1,6.86598582433362e-07
Laske,fides,1,109.54900583367663
Laske,fides,1,23.320990529525716
Laske,fides,1,115.8508048003444
Laske,fides,1,90.19025515762775
Laske,fides,1,103.49749967312965
Laske,fides,1,140.17482031554817
Laske,fides,1,91.84508792852807
Laske,fides,1,90.20332979367902
Laske,fides,1,71.11614713498943
Laske,fides,1,288.8206718596749
Laske,fides,1,68.87550075809156
Laske,fides,1,94.60106560216946
Laske,fides,1,113.24993580623266
Laske,fides,1,83.63765795167643
Laske,fides,1,6.755050776519056e-07
Laske,fides,1,98.35118063454092
Laske,fides,1,12394.552060086826
Laske,fides,1,87.19864381037951
Laske,fides,1,60.26323831922036
Laske,fides,1,109.54881204632824
Laske,fides,1,125.27732120723829
Laske,fides,1,88.05282065519219
Laske,fides,1,93.6220852488787
Laske,fides,1,107.65973228468249
Laske,fides,1,103.49774452270174
Laske,fides,1,129.02396011069885
Laske,fides,1,23.32101400100862
Laske,fides,1,112.76646443522264
Laske,fides,1,102.89687192620698
Laske,fides,1,84.06982214251957
Laske,fides,1,138.04591721798522
Laske,fides,1,103.49744902018273
Laske,fides,1,122.71363827113618
Laske,fides,1,115.96914958415596
Laske,fides,1,132.63327314464385
Laske,fides,1,5.201747280641484
Laske,fides,1,98.14148740289295
Laske,fides,1,153.25541366619422
Laske,fides,1,21.14478300182077
Laske,fides,1,61.038019423639014
Laske,fides,1,103.49743591347152
Laske,fides,1,69.81673134111782
Laske,fides,1,27.035580157662253
Laske,fides,1,59.78425810131438
Laske,fides,1,83.63765792576442
Laske,fides,1,61.04331238469558
Laske,fides,1,93.9607019261644
Laske,fides,1,104.75547163183444
Laske,fides,1,57.302516652185545
Laske,fides,1,91.98426621628539
Laske,fides,1,58.8478978476802
Laske,fides,1,35.91976562421917
Laske,fides,1,115.85059812451163
Laske,fides,1,83.63765774407221
Laske,fides,1,131.60477098108566
Laske,fides,1,23.320684392333305
Laske,fides,1,49.91056310280857
Laske,fides,1,23.321013980432326
Laske,fides,1,1645099.6162766516
Laske,fides,1,27.03548366055037
Laske,fides,1,90.30935164222967
Laske,fides,1,42466.08586288364
Laske,fides,1,127.3720610026549
Laske,fides,1,35.91976813944177
Laske,fides,1,22935799.089542653
Laske,fides,1,89.26340027094494
Laske,fides,1,85.21321396774812
Laske,fides,1,40.942674682626375
Laske,fides,1,164.51725312805553
Laske,fides,1,83.50694057421481
Laske,fides,1,73.70153017605526
Laske,fides,1,548.6299380781136
Laske,fides,1,58.84789797593544
Laske,fides,1,59.639517541166356
Laske,fides,1,178.27814033735797
